Date,Open,High,Low,Close,Daily_Return
2023-03-03,14686.25,14813.05,14676.05,14774.75,0.012853690723062972
2023-03-06,14848.35,14942.05,14843.7,14881.0,0.0071913230342306456
2023-03-08,14843.1,14932.4,14791.25,14921.95,0.0027518311941401308
2023-03-09,14947.05,14952.85,14788.9,14803.95,-0.00790781365706228
2023-03-10,14695.05,14699.35,14593.4,14679.85,-0.008382897807679757
2023-03-13,14681.55,14752.85,14420.5,14454.45,-0.015354380324049566
2023-03-14,14462.0,14499.2,14306.8,14358.55,-0.006634635008596068
2023-03-15,14458.15,14494.35,14298.15,14320.3,-0.002663918014005562
2023-03-16,14328.5,14387.65,14189.0,14330.35,0.0007018009399244463
2023-03-17,14436.25,14464.9,14327.75,14420.85,0.006315267945304903
2023-03-20,14389.85,14393.6,14196.5,14317.1,-0.0071944441555109595
2023-03-21,14379.05,14428.15,14339.95,14411.3,0.006579544740205723
2023-03-22,14470.05,14497.15,14432.2,14460.0,0.003379292638415743
2023-03-23,14422.95,14490.65,14388.3,14403.6,-0.003900414937759278
2023-03-24,14409.0,14434.1,14257.5,14279.0,-0.008650615123996785
2023-03-27,14306.6,14348.95,14238.9,14262.7,-0.0011415365221654206
2023-03-28,14289.95,14300.2,14177.5,14211.8,-0.003568749255050019
2023-03-29,14218.6,14377.3,14218.6,14345.6,0.009414711718431334
2023-03-31,14442.3,14577.15,14438.8,14557.85,0.014795477358911402
2023-04-03,14621.05,14621.05,14541.6,14601.95,0.0030292934739677424
2023-04-05,14620.7,14718.9,14611.25,14709.4,0.0073586062135535535
2023-04-06,14701.1,14786.0,14673.7,14759.2,0.003385590166832264
2023-04-10,14797.35,14833.45,14767.0,14790.55,0.0021240988671471506
2023-04-11,14854.65,14893.6,14814.35,14867.25,0.00518574359979862
2023-04-12,14902.2,14949.9,14871.9,14941.55,0.004997561754863877
2023-04-13,14946.45,14965.7,14885.25,14954.25,0.0008499787505313883
2023-04-17,14970.35,14970.35,14794.45,14904.3,-0.003340187572094977
2023-04-18,14949.1,14949.1,14852.65,14897.0,-0.000489791536670614
2023-04-19,14901.25,14905.6,14832.9,14856.9,-0.002691817144391484
2023-04-20,14878.55,14905.8,14835.9,14861.75,0.0003264476438558095
2023-04-21,14879.6,14888.65,14789.95,14847.1,-0.0009857520143993215
2023-04-24,14903.95,14937.2,14841.6,14930.15,0.005593684962046375
2023-04-25,14945.8,14981.3,14916.35,14955.7,0.0017113022976997794
2023-04-26,14954.2,15003.1,14918.55,14994.4,0.0025876421698749486
2023-04-27,14999.9,15085.85,14989.2,15075.05,0.005378674705223352
2023-04-28,15111.05,15235.45,15077.45,15219.55,0.009585374509537337
2023-05-02,15276.2,15327.75,15261.15,15300.75,0.0053352431576492165
2023-05-03,15277.75,15305.05,15239.5,15276.4,-0.0015914252569318998
2023-05-04,15282.25,15414.7,15272.7,15405.5,0.008450943939671607
2023-05-05,15330.35,15394.9,15265.85,15278.6,-0.008237317841030767
2023-05-08,15321.9,15440.85,15310.75,15427.1,0.009719476915424297
2023-05-09,15462.75,15502.7,15393.95,15420.6,-0.00042133647931241747
2023-05-10,15458.05,15476.1,15372.45,15466.05,0.0029473561340025434
2023-05-11,15512.35,15526.75,15461.85,15484.05,0.001163839506532094
2023-05-12,15475.05,15506.15,15401.65,15477.35,-0.0004327033302009564
2023-05-15,15495.85,15591.95,15464.65,15549.7,0.004674572843542446
2023-05-16,15584.4,15592.25,15476.65,15492.4,-0.0036849585522551465
2023-05-17,15508.25,15512.85,15367.0,15426.35,-0.004263380754434332
2023-05-18,15506.65,15514.9,15346.85,15361.6,-0.004197363601888937
2023-05-19,15399.5,15418.8,15278.7,15407.55,0.002991224872409104
2023-05-22,15409.05,15517.65,15386.9,15504.0,0.006259918027200939
2023-05-23,15551.05,15595.65,15528.75,15544.75,0.002628353973168185
2023-05-24,15517.2,15591.4,15493.3,15515.95,-0.001852715547049577
2023-05-25,15510.2,15568.55,15474.15,15555.25,0.0025328774583572855
2023-05-26,15589.5,15704.0,15567.85,15696.75,0.009096607254785338
2023-05-29,15791.75,15805.75,15758.15,15772.35,0.004816283625591389
2023-05-30,15784.25,15823.9,15759.35,15799.45,0.0017181967176735924
2023-05-31,15773.8,15789.2,15706.5,15766.4,-0.002091844969286938
2023-06-01,15801.95,15823.95,15743.4,15760.35,-0.0003837274203368768
2023-06-02,15816.8,15838.45,15774.65,15811.2,0.0032264511892186043
2023-06-05,15877.45,15899.15,15851.75,15859.5,0.0030547965998786175
2023-06-06,15873.75,15895.7,15816.7,15878.4,0.0011917147451054877
2023-06-07,15938.3,16016.0,15920.25,16006.7,0.00808015920999594
2023-06-08,16021.7,16048.8,15906.15,15921.05,-0.005350884317192217
2023-06-09,15947.95,15961.7,15866.8,15877.4,-0.002741653345727846
2023-06-12,15913.2,15946.15,15874.4,15929.1,0.003256200637383966
2023-06-13,15964.8,16057.5,15964.3,16048.2,0.007476881933065949
2023-06-14,16082.15,16094.1,16035.15,16084.05,0.002233895390137075
2023-06-15,16106.85,16138.7,16039.05,16058.25,-0.0016040736008654521
2023-06-16,16100.9,16211.25,16091.8,16181.45,0.007672068874254645
2023-06-19,16231.05,16244.95,16117.85,16142.15,-0.002428706945298509
2023-06-20,16147.55,16215.6,16080.95,16199.95,0.0035806878265907116
2023-06-21,16244.55,16277.35,16201.4,16240.95,0.002530872008864149
2023-06-22,16252.75,16264.15,16128.8,16140.8,-0.006166511195465851
2023-06-23,16126.7,16133.95,15999.4,16011.8,-0.007992168913560693
2023-06-26,16017.5,16079.0,15995.1,16066.15,0.0033943716509075017
2023-06-27,16118.65,16171.2,16104.2,16163.5,0.006059323484469026
2023-06-28,16239.85,16296.0,16210.45,16277.2,0.00703436755653164
2023-06-30,16354.95,16437.45,16326.0,16430.0,0.009387363920084546
2023-07-03,16490.95,16541.9,16485.3,16527.95,0.005961655508216701
2023-07-04,16597.5,16599.25,16499.15,16556.05,0.0017001503513744964
2023-07-05,16580.2,16611.15,16540.2,16597.2,0.002485496238535223
2023-07-06,16600.75,16703.3,16590.7,16695.05,0.005895572747210309
2023-07-07,16653.3,16718.2,16541.6,16564.9,-0.007795723882228489
2023-07-10,16620.9,16623.95,16530.75,16553.75,-0.0006731100097194798
2023-07-11,16610.95,16698.8,16597.55,16648.0,0.005693573963603482
2023-07-12,16697.1,16703.25,16627.3,16641.05,-0.00041746756367133653
2023-07-13,16726.95,16774.5,16596.45,16623.9,-0.0010305840076195727
2023-07-14,16695.7,16786.0,16655.05,16765.45,0.008514849102797761
2023-07-17,16811.65,16884.95,16784.35,16872.05,0.006358314271313725
2023-07-18,16932.95,16940.15,16818.3,16872.0,-2.9634810233547526e-06
2023-07-19,16919.05,16964.25,16877.45,16953.5,0.004830488383120057
2023-07-20,16965.45,17051.0,16912.7,17042.55,0.005252602707405574
2023-07-21,16931.95,16991.4,16874.95,16904.3,-0.008112048959809437
2023-07-24,16921.75,16948.4,16852.2,16865.15,-0.002315978774631189
2023-07-25,16918.8,16918.85,16832.45,16896.9,0.0018825803506046235
2023-07-26,16950.7,17011.0,16931.6,16975.0,0.004622149625079119
2023-07-27,17038.35,17056.2,16873.0,16919.2,-0.003287187039764272
2023-07-28,16935.05,16960.5,16880.6,16948.35,0.0017228946995129224
2023-07-31,16972.5,17072.8,16939.0,17059.0,0.006528659132009951
2023-08-01,17096.6,17102.1,17026.3,17051.15,-0.00046016765343803723
2023-08-02,17005.6,17018.85,16755.9,16858.95,-0.011271966993428584
2023-08-03,16818.35,16878.75,16691.65,16772.3,-0.00513970324367774
2023-08-04,16847.4,16914.45,16836.55,16890.6,0.0070532962086296
2023-08-07,16948.35,16970.05,16897.5,16956.35,0.003892697713521187
2023-08-08,16991.85,16998.15,16889.85,16949.25,-0.0004187221896221338
2023-08-09,16966.85,17011.95,16881.75,17003.85,0.0032213814770565286
2023-08-10,16999.5,17013.45,16901.55,16939.85,-0.0037638534802412194
2023-08-11,16970.05,16972.05,16845.8,16860.15,-0.0047048822746362795
2023-08-14,16827.75,16854.1,16661.0,16825.55,-0.0020521762855016945
2023-08-16,16779.6,16867.8,16732.75,16853.05,0.0016344190828829763
2023-08-17,16858.85,16869.4,16781.6,16802.25,-0.003014291181714812
2023-08-18,16768.0,16803.25,16722.05,16757.7,-0.0026514306119715947
2023-08-21,16780.75,16872.55,16766.7,16852.05,0.005630247587675941
2023-08-22,16886.95,16925.45,16874.8,16905.25,0.0031568859574948593
2023-08-23,16950.9,16981.85,16912.15,16950.25,0.0026618949734549258
2023-08-24,17039.25,17074.25,16916.4,16930.15,-0.00118582321794658
2023-08-25,16871.0,16905.7,16785.25,16820.85,-0.006455938074972911
2023-08-28,16866.4,16918.25,16823.4,16875.3,0.00323705401332286
2023-08-29,16933.85,16938.8,16898.05,16927.3,0.0030814267005623286
2023-08-30,17010.15,17035.6,16959.1,16968.95,0.0024605223514677643
2023-08-31,17001.35,17011.8,16904.7,16924.3,-0.0026312765374405522
2023-09-01,16940.2,17088.1,16931.5,17074.55,0.008877767470441889
2023-09-04,17157.9,17191.2,17074.55,17180.95,0.006231496584097496
2023-09-05,17228.2,17264.9,17180.95,17252.1,0.004141214542851213
2023-09-06,17274.2,17298.8,17198.75,17284.6,0.001883828635354634
2023-09-07,17292.35,17395.0,17269.1,17385.5,0.005837566388577242
2023-09-08,17437.65,17519.6,17411.85,17487.45,0.005864082137413407
2023-09-11,17567.2,17660.8,17550.2,17653.35,0.009486803393290444
2023-09-12,17753.95,17754.05,17422.05,17460.55,-0.010921439840030356
2023-09-13,17458.4,17540.85,17364.35,17526.75,0.0037914040508459923
2023-09-14,17593.25,17648.55,17546.0,17603.5,0.00437902063987905
2023-09-15,17662.8,17691.85,17620.9,17665.8,0.0035390689351548765
2023-09-18,17666.85,17671.6,17601.55,17613.6,-0.0029548619366233098
2023-09-20,17513.2,17571.15,17419.75,17449.35,-0.009325180542308242
2023-09-21,17409.1,17422.75,17273.1,17303.5,-0.0083584775364125
2023-09-22,17314.4,17361.8,17226.05,17260.8,-0.0024677088450314466
2023-09-25,17276.35,17308.2,17198.2,17272.55,0.0006807332220986062
2023-09-26,17284.9,17312.35,17250.3,17276.75,0.00024316039033034365
2023-09-27,17270.4,17352.1,17217.45,17341.6,0.003753599490644799
2023-09-28,17384.05,17389.2,17147.0,17170.45,-0.009869331549568594
2023-09-29,17227.55,17357.15,17205.2,17292.6,0.007113966145325223
2023-10-03,17294.5,17295.45,17201.7,17254.4,-0.0022090373917165174
2023-10-04,17195.55,17200.7,17032.6,17123.1,-0.007609653189911136
2023-10-05,17202.25,17234.0,17154.3,17195.8,0.004245726533162797
2023-10-06,17263.35,17310.1,17237.1,17293.6,0.005687435303969535
2023-10-09,17170.5,17206.85,17096.65,17127.7,-0.009593144284590682
2023-10-10,17184.55,17319.3,17184.55,17303.35,0.010255317409809672
2023-10-11,17380.65,17447.8,17375.5,17407.35,0.006010396830671505
2023-10-12,17438.3,17457.85,17402.45,17419.7,0.0007094704248493677
2023-10-13,17323.05,17436.5,17306.55,17390.35,-0.001684874021940841
2023-10-16,17390.35,17431.5,17353.15,17393.0,0.0001523833620371562
2023-10-17,17490.05,17494.5,17437.95,17467.7,0.004294831253952802
2023-10-18,17484.35,17492.4,17332.3,17344.0,-0.007081642116592346
2023-10-19,17251.2,17344.6,17202.25,17310.5,-0.0019315036900369176
2023-10-20,17258.3,17295.05,17190.6,17208.75,-0.005877935357153197
2023-10-23,17204.75,17224.8,16859.85,16888.7,-0.0185980968983801
2023-10-25,16912.4,16967.1,16677.15,16760.8,-0.007573111015057532
2023-10-26,16678.7,16689.1,16466.25,16555.45,-0.012251801823301878
2023-10-27,16636.05,16793.1,16634.6,16765.45,0.012684644633640385
2023-10-30,16784.95,16837.8,16661.95,16826.1,0.003617558729410719
2023-10-31,16909.7,16910.0,16785.55,16801.1,-0.001485786961922253
2023-11-01,16808.5,16834.1,16719.1,16732.95,-0.004056282029152758
2023-11-02,16849.95,16903.75,16823.0,16890.8,0.00943348303795788
2023-11-03,16990.35,17027.45,16983.05,17000.95,0.006521301536931423
2023-11-06,17105.35,17168.75,17080.95,17159.4,0.009320067407997845
2023-11-07,17170.35,17200.6,17120.75,17187.8,0.0016550695245753921
2023-11-08,17242.65,17269.25,17215.0,17259.7,0.0041831997114232244
2023-11-09,17284.95,17288.6,17209.55,17218.9,-0.0023638881324703487
2023-11-10,17189.7,17274.9,17156.85,17256.6,0.0021894546109215707
2023-11-12,17380.5,17384.15,17347.45,17361.1,0.006055654068588323
2023-11-13,17335.0,17339.15,17278.65,17318.6,-0.002448001566720981
2023-11-15,17493.3,17518.9,17448.3,17508.05,0.010939105932350257
2023-11-16,17518.1,17668.65,17486.5,17593.1,0.004857765427903171
2023-11-17,17537.45,17649.05,17528.85,17600.5,0.0004206194473970193
2023-11-20,17618.55,17636.4,17556.1,17573.65,-0.0015255248430441348
2023-11-21,17644.5,17665.0,17617.2,17627.6,0.0030699370933184866
2023-11-22,17637.45,17654.6,17533.75,17627.7,5.672922008814751e-06
2023-11-23,17654.15,17693.25,17627.35,17639.4,0.0006637281097363612
2023-11-24,17661.3,17684.15,17631.75,17643.5,0.00023243420978036333
2023-11-28,17701.05,17760.0,17665.65,17741.8,0.005571456910477002
2023-11-29,17831.65,17911.35,17823.45,17904.1,0.009147888038417706
2023-11-30,17926.9,18007.1,17845.9,17987.95,0.004683284834200219
2023-12-01,18061.8,18141.65,18053.15,18115.35,0.007082519130862552
2023-12-04,18422.35,18460.0,18315.45,18448.5,0.018390481000919223
2023-12-05,18541.3,18594.9,18453.65,18588.55,0.0075914030951025335
2023-12-06,18677.25,18698.8,18594.4,18680.0,0.004919695188704942
2023-12-07,18696.75,18721.8,18619.75,18703.85,0.0012767665952890805
2023-12-08,18752.25,18785.7,18588.15,18703.5,-1.8712724920155743e-05
2023-12-11,18726.35,18780.45,18710.15,18770.2,0.003566177453417918
2023-12-12,18809.9,18819.7,18635.35,18686.8,-0.0044432131783359585
2023-12-13,18723.7,18770.45,18601.5,18751.45,0.003459661365241784
2023-12-14,18906.4,18996.25,18893.75,18973.85,0.011860416127819295
2023-12-15,19071.95,19165.1,19020.55,19145.05,0.009022944737098637
2023-12-18,19149.15,19201.55,19073.1,19155.55,0.0005484446371255558
2023-12-19,19212.55,19213.55,19067.2,19169.25,0.0007151974232011415
2023-12-20,19264.4,19303.6,18727.1,18779.45,-0.020334650547100153
2023-12-21,18647.85,18965.8,18582.95,18941.8,0.00864508811493403
2023-12-22,19011.25,19089.95,18934.75,19054.7,0.005960362795510488
2023-12-26,19095.0,19173.8,19059.4,19148.85,0.004941038169060441
2023-12-27,19219.4,19312.3,19189.8,19296.95,0.007734145914767732
2023-12-28,19358.35,19414.55,19313.1,19399.25,0.005301355913758243
2023-12-29,19394.5,19450.1,19338.35,19429.15,0.0015412966996146693
2024-01-01,19452.0,19543.25,19421.4,19469.5,0.0020767763901148317
2024-01-02,19496.8,19499.8,19271.65,19418.4,-0.002624617992244227
2024-01-03,19434.3,19442.2,19343.15,19367.15,-0.0026392493717298793
2024-01-04,19451.8,19560.4,19433.5,19541.25,0.008989448628218266
2024-01-05,19602.1,19637.1,19490.95,19590.6,0.00252542698138547
2024-01-08,19636.0,19641.85,19400.6,19417.7,-0.00882566128653528
2024-01-09,19549.5,19596.05,19439.1,19459.55,0.0021552501068611285
2024-01-10,19463.55,19532.3,19354.1,19517.85,0.0029959582826941666
2024-01-11,19589.75,19626.5,19532.3,19584.35,0.003407137568943286
2024-01-12,19691.25,19775.9,19635.75,19745.6,0.00823361510593923
2024-01-15,19876.5,19896.9,19763.8,19885.55,0.007087654971234203
2024-01-16,19894.3,19923.3,19736.2,19827.55,-0.0029166907628906946
2024-01-17,19556.4,19707.7,19470.05,19487.6,-0.017145335656699956
2024-01-18,19388.4,19468.65,19143.5,19414.8,-0.00373570886101926
2024-01-19,19555.95,19618.95,19537.15,19606.4,0.009868759915116376
2024-01-20,19698.05,19718.7,19582.7,19601.9,-0.00022951689244332663
2024-01-23,19743.5,19752.35,19158.75,19206.45,-0.0201740647590285
2024-01-24,19193.15,19470.65,19080.5,19451.0,0.012732701774664124
2024-01-25,19479.65,19480.05,19289.8,19393.0,-0.0029818518328106336
2024-01-29,19475.4,19728.9,19470.05,19711.65,0.016431186510596607
2024-01-30,19770.25,19799.25,19558.8,19574.2,-0.006973033713565391
2024-01-31,19574.15,19813.3,19546.4,19802.1,0.01164287684809584
2024-02-01,19869.95,19871.25,19703.75,19777.35,-0.0012498674383020214
2024-02-02,19884.65,20101.15,19874.8,19910.8,0.006747617855779486
2024-02-05,19989.65,20044.0,19805.75,19853.5,-0.0028778351447454886
2024-02-06,19923.2,20044.45,19824.85,20033.75,0.009079003702118005
2024-02-07,20157.2,20169.9,20011.45,20109.55,0.00378361514943526
2024-02-08,20207.55,20209.05,19949.35,19987.55,-0.00606676927131633
2024-02-09,20015.0,20040.65,19745.45,19961.5,-0.0013033113112912442
2024-02-12,19999.95,20015.0,19634.6,19675.2,-0.014342609523332328
2024-02-13,19709.8,19796.05,19508.75,19782.9,0.005473896072212714
2024-02-14,19618.1,19943.75,19579.2,19922.3,0.0070464896450974646
2024-02-15,20011.7,20065.75,19952.0,20037.0,0.0057573673722410845
2024-02-16,20136.85,20191.45,20098.1,20164.9,0.006383191096471563
2024-02-19,20244.25,20301.0,20174.9,20241.1,0.003778843435871204
2024-02-20,20242.65,20285.8,20190.7,20271.9,0.0015216564317157566
2024-02-21,20329.1,20342.3,20077.8,20128.3,-0.007083697137416967
2024-02-22,20179.25,20308.9,20004.1,20283.95,0.007732893488272774
2024-02-23,20358.7,20365.65,20280.15,20313.5,0.001456816842873243
2024-02-26,20299.5,20335.75,20210.35,20255.8,-0.002840475545819343
2024-02-27,20249.25,20329.1,20234.95,20292.85,0.0018291057376158548
2024-02-28,20323.5,20335.65,19987.35,20020.4,-0.013425911096765497
2024-02-29,20009.25,20160.05,19901.3,20090.05,0.003478951469501057
2024-03-01,20171.9,20360.2,20171.0,20349.8,0.012929285890278974
2024-03-02,20419.55,20446.8,20400.2,20421.35,0.0035160050713027857
2024-03-04,20456.75,20482.6,20383.15,20432.05,0.000523961442314036
2024-03-05,20422.3,20440.4,20328.0,20382.0,-0.002449582885711399
2024-03-06,20368.75,20396.75,20139.35,20379.55,-0.00012020410165836104
2024-03-07,20413.65,20471.35,20384.5,20434.8,0.0027110510290953016
2024-03-11,20478.75,20483.25,20264.3,20288.75,-0.00714712157691777
2024-03-12,20299.8,20326.25,20135.3,20171.4,-0.005783993592508141
2024-03-13,20236.8,20247.9,19549.5,19646.3,-0.026031906560774254
2024-03-14,19598.4,19933.9,19514.7,19916.35,0.013745590772817229
2024-03-15,19867.75,19942.4,19671.15,19825.2,-0.004576641804346582
2024-03-18,19804.3,19894.45,19709.2,19843.1,0.0009028912696971148
2024-03-19,19785.8,19798.95,19594.1,19610.55,-0.011719438998946674
2024-03-20,19651.7,19697.45,19465.85,19632.05,0.0010963486490689345
2024-03-21,19790.85,19916.45,19790.85,19897.4,0.013516163620202803
2024-03-22,19855.0,20048.6,19806.7,19994.6,0.004885060359644866
2024-03-26,19895.55,20044.5,19895.3,20005.25,0.0005326438138297807
2024-03-27,20063.0,20174.4,20063.0,20087.8,0.004126416815585898
2024-03-28,20150.35,20380.5,20146.15,20255.15,0.008330927229462715
2024-04-01,20392.25,20504.5,20387.05,20492.55,0.01172047602708437
2024-04-02,20524.15,20579.25,20481.85,20569.75,0.003767222722403929
2024-04-03,20528.2,20657.9,20496.55,20605.7,0.0017477120528932577
2024-04-04,20755.35,20772.4,20537.5,20664.65,0.002860858888559914
2024-04-05,20654.75,20730.15,20609.9,20715.1,0.002441367262450367
2024-04-08,20806.85,20866.1,20768.5,20819.1,0.005020492297888923
2024-04-09,20912.75,20912.75,20741.5,20790.7,-0.0013641319749652103
2024-04-10,20864.55,20933.85,20822.85,20915.2,0.005988254363729961
2024-04-12,20873.2,20931.4,20735.15,20745.5,-0.008113716340269361
2024-04-15,20493.3,20623.8,20362.3,20478.75,-0.012858210214263366
2024-04-16,20361.25,20495.2,20326.25,20423.0,-0.0027223341268387546
2024-04-18,20515.15,20617.1,20291.15,20324.7,-0.004813200803016171
2024-04-19,20178.25,20428.4,20038.35,20385.2,0.002976673702440813
2024-04-22,20566.2,20604.1,20468.1,20574.85,0.009303318093518698
2024-04-23,20687.9,20689.75,20621.55,20652.65,0.0037813155381449803
2024-04-24,20723.2,20772.55,20710.2,20730.65,0.0037767550411207385
2024-04-25,20690.85,20894.0,20686.7,20867.9,0.00662063176986738
2024-04-26,20926.4,20941.1,20814.5,20839.35,-0.00136812999870628
2024-04-29,20911.1,21002.1,20847.85,20992.2,0.007334681743912386
2024-04-30,21052.35,21146.5,20971.85,20997.2,0.0002381837063289982
2024-05-02,21010.45,21126.1,21009.35,21083.6,0.004114834358866837
2024-05-03,21193.45,21208.7,20830.65,20959.55,-0.005883720047809682
2024-05-06,21044.1,21048.95,20805.05,20864.95,-0.004513455680107525
2024-05-07,20911.35,20914.9,20548.8,20636.05,-0.010970551091663339
2024-05-08,20586.8,20768.75,20516.25,20704.9,0.003336394319649383
2024-05-09,20681.1,20736.25,20318.9,20344.8,-0.01739201831450532
2024-05-10,20398.0,20482.05,20299.1,20469.1,0.0061096693012465675
2024-05-13,20471.65,20540.25,20184.1,20511.0,0.0020469878988329526
2024-05-14,20544.35,20709.75,20508.0,20683.8,0.008424747696357926
2024-05-15,20744.5,20811.25,20681.9,20741.85,0.002806544252023313
2024-05-16,20846.85,20950.55,20667.8,20929.05,0.009025231596988759
2024-05-17,20967.4,21078.65,20934.45,21064.55,0.006474254684278646
2024-05-18,21131.45,21156.45,21115.8,21144.45,0.003793102629773726
2024-05-21,21114.65,21224.7,21068.85,21187.65,0.0020430893213112533
2024-05-22,21255.2,21261.75,21103.2,21237.75,0.0023645850294864434
2024-05-23,21280.05,21505.25,21249.15,21489.55,0.01185624654212436
2024-05-24,21483.0,21567.45,21444.95,21483.75,-0.0002698986251457036
2024-05-27,21573.8,21613.6,21439.15,21493.0,0.0004305579798684622
2024-05-28,21542.5,21558.15,21345.35,21387.35,-0.0049155539012702976
2024-05-29,21288.35,21356.15,21243.2,21256.3,-0.006127453845380493
2024-05-30,21201.8,21262.85,20983.95,21038.55,-0.010244021772368717
2024-05-31,21129.35,21177.25,21003.0,21103.3,0.0030776835856083373
2024-06-03,21926.6,21926.6,21629.3,21797.4,0.032890590571142964
2024-06-04,21753.35,21753.35,19624.25,20323.85,-0.06760209933294814
2024-06-05,20570.75,21092.15,20116.6,21054.4,0.03594545324827747
2024-06-06,21253.7,21462.8,21193.2,21365.0,0.014752260810091844
2024-06-07,21390.2,21781.35,21333.5,21764.15,0.018682424526094144
2024-06-10,21844.3,21930.5,21758.3,21808.25,0.0020262679681952722
2024-06-11,21856.35,21961.45,21782.35,21852.0,0.0020061215365745344
2024-06-12,21935.2,22023.9,21904.7,21960.95,0.00498581365550077
2024-06-13,22120.75,22120.8,21992.15,22074.3,0.005161434273107446
2024-06-14,22148.25,22229.4,22054.15,22214.3,0.006342216967242464
2024-06-18,22323.55,22338.15,22253.35,22329.6,0.00519035035990334
2024-06-19,22406.3,22406.3,22127.25,22224.9,-0.00468884350816845
2024-06-20,22293.55,22333.6,22182.2,22305.1,0.003608565167897204
2024-06-21,22392.6,22393.3,22186.2,22236.2,-0.003088979650393786
2024-06-24,22150.65,22309.1,22073.65,22289.1,0.002379003606731267
2024-06-25,22349.75,22391.75,22287.1,22370.65,0.003658739024904767
2024-06-26,22379.5,22464.85,22309.5,22436.8,0.0029569994613476425
2024-06-27,22459.9,22571.65,22395.9,22537.4,0.004483705341225219
2024-06-28,22592.25,22673.65,22537.7,22559.7,0.0009894663980760665
2024-07-01,22580.4,22739.7,22570.4,22727.6,0.00744247485560523
2024-07-02,22806.3,22810.65,22592.2,22677.8,-0.002191168447174374
2024-07-03,22820.55,22871.65,22764.1,22851.2,0.007646244344689634
2024-07-04,22937.6,22962.8,22866.7,22914.2,0.0027569668113709422
2024-07-05,22878.5,23011.8,22838.2,22987.65,0.0032054359305584423
2024-07-08,23029.35,23040.75,22897.95,22971.15,-0.0007177767192383389
2024-07-09,23035.05,23082.35,22974.95,23067.35,0.004187861730910125
2024-07-10,23124.15,23125.3,22685.65,22977.65,-0.0038886131263451418
2024-07-11,23059.95,23063.1,22904.3,23005.25,0.001201167221190902
2024-07-12,23086.25,23189.4,23021.4,23095.45,0.003920844155138603
2024-07-15,23188.8,23234.3,23081.3,23209.85,0.004953356613532023
2024-07-16,23258.2,23288.05,23181.35,23204.25,-0.00024127687167296852
2024-07-18,23167.65,23233.85,22993.55,23210.05,0.00024995421097417925
2024-07-19,23232.5,23232.5,22833.0,22853.6,-0.015357571396873326
2024-07-22,22761.5,23001.05,22667.75,22942.65,0.003896541463926928
2024-07-23,23022.8,23031.95,22307.2,22865.2,-0.0033758088102290307
2024-07-24,22856.85,22965.45,22816.75,22921.45,0.0024600703252104505
2024-07-25,22753.2,22938.65,22732.2,22917.25,-0.00018323448123924724
2024-07-26,22970.4,23306.75,22965.5,23292.05,0.01635449279472878
2024-07-29,23423.15,23496.4,23326.05,23394.2,0.004385616551570326
2024-07-30,23421.2,23530.0,23381.35,23440.9,0.0019962212856179384
2024-07-31,23495.85,23556.0,23459.6,23530.8,0.0038351769769930932
2024-08-01,23608.85,23637.75,23429.55,23506.6,-0.001028439322080077
2024-08-02,23296.1,23395.1,23225.65,23259.45,-0.010514068389303355
2024-08-05,22772.55,22868.35,22397.7,22542.45,-0.03082618032670592
2024-08-06,22696.95,22910.75,22406.05,22443.3,-0.004398368411596798
2024-08-07,22773.45,22870.85,22650.8,22848.9,0.01807220863242054
2024-08-08,22842.0,22905.6,22676.0,22705.7,-0.006267260130684682
2024-08-09,22948.15,22982.45,22869.4,22923.5,0.00959230501592101
2024-08-12,22862.9,22993.25,22753.75,22915.85,-0.00033371867297760094
2024-08-13,22952.7,22962.75,22684.45,22705.8,-0.009166144829888423
2024-08-14,22765.65,22778.95,22599.95,22672.65,-0.0014599793885261558
2024-08-16,22846.1,23071.75,22750.3,23056.5,0.016930089777771773
2024-08-19,23174.2,23195.6,23104.1,23139.75,0.0036106954654868684
2024-08-20,23223.6,23292.7,23175.4,23280.35,0.006076124417938811
2024-08-21,23283.75,23383.2,23256.25,23368.65,0.003792898302645842
2024-08-22,23467.15,23474.85,23408.95,23440.7,0.0030831905137866933
2024-08-23,23485.3,23496.85,23401.0,23418.65,-0.0009406715669753041
2024-08-26,23514.3,23579.75,23466.75,23561.75,0.006110514483114837
2024-08-27,23592.0,23633.2,23555.55,23604.85,0.0018292359438496497
2024-08-28,23646.8,23679.35,23547.25,23615.95,0.0004702423442641823
2024-08-29,23618.25,23664.35,23494.45,23631.4,0.0006542188647926661
2024-08-30,23728.55,23766.4,23673.95,23734.55,0.00436495510210988
2024-09-02,23835.2,23835.2,23693.65,23760.7,0.0011017693615427149
2024-09-03,23817.0,23817.55,23771.2,23788.45,0.001167894885251597
2024-09-04,23611.8,23761.4,23605.35,23748.9,-0.0016625715420718334
2024-09-05,23821.0,23836.35,23749.05,23762.8,0.0005852902660754555
2024-09-06,23746.0,23794.35,23434.9,23477.7,-0.011997744373558605
2024-09-09,23452.85,23526.55,23294.45,23502.15,0.001041413767106647
2024-09-10,23591.85,23712.95,23531.65,23643.65,0.006020725763387524
2024-09-11,23665.1,23723.05,23498.15,23531.25,-0.004753919128391848
2024-09-12,23680.0,23934.6,23593.6,23907.35,0.015983001328021107
2024-09-13,23966.5,23966.55,23885.2,23928.2,0.0008721167339751368
2024-09-16,24006.15,24026.0,23917.5,23968.2,0.0016716677393200374
