Date,Open,High,Low,Close,Daily_Return,Z_Score,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,Dist_SMA_50,Dist_SMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Bandwidth,BB_PctB,Return,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Close_Lag1,Close_Lag2,Vol_10,Vol_20,High_Low_Ratio,Close_Open_Ratio,Target
2022-07-05,13533.75,13628.45,13439.4,13461.85,-0.000801624030907,-0.13502563999170572,13359.220000000001,13385.029999999999,13790.002000000002,14695.837749999999,13402.889093084705,13519.205256306623,-0.023796370732941288,-0.08396852027030569,47.45150502714838,-116.31616322191803,-168.57329159033984,52.2571283684218,13385.029999999999,13926.866652798424,12843.193347201573,0.08096158959650078,0.5708885229549147,-0.000801624030907,0.0058382389721114425,0.0005154042375192791,-0.0022581859239745317,0.0014652777519514881,13472.65,13394.45,0.123005791077795,0.18197787342436017,1.0140668482223154,0.9946873556847884,13631.3
2022-07-06,13472.8,13647.2,13443.35,13631.3,0.012587422976782392,1.3367455357662013,13417.575,13372.25,13764.660999999998,14688.46975,13438.029232610135,13527.508570654281,-0.009688651249747377,-0.07197276285366629,53.36263060597676,-89.47933804414606,-152.75450088110108,63.27516283695502,13372.25,13874.884511978225,12869.615488021775,0.07517575755437199,0.7576922135526418,0.012587422976782392,-0.000801624030907,0.0058382389721114425,0.0005154042375192791,-0.0034461629871697097,13461.85,13472.65,0.0946599790411941,0.18861176385128361,1.0151636310889016,1.011764443916557,13765.6
2022-07-07,13736.95,13777.75,13687.55,13765.6,0.009852325163410836,1.0360939567339589,13476.255,13361.675,13744.852999999997,14682.161500000002,13488.424735285498,13545.144972828037,0.0015094377509896272,-0.06242687767737751,57.44815168727188,-56.7202375425386,-133.54764821338858,76.82741067084999,13361.675,13817.442943608434,12905.907056391565,0.06822018101898669,0.9431257240264395,0.009852325163410836,0.012587422976782392,-0.000801624030907,0.0058382389721114425,-0.0022581859239745317,13631.3,13461.85,0.09434711401742266,0.19069635866973464,1.0065899302650214,1.0020856158025615,13828.25
2022-07-08,13873.75,13874.7,13770.9,13828.25,0.004551200092985486,0.4533756293385225,13526.829999999998,13364.0,13723.14,14677.169000000002,13540.705545241577,13566.115715581516,0.007659325781125936,-0.057839423937954354,59.24188251767406,-25.410170339939214,-111.92015263869872,86.50998229875951,13364.0,13829.168243474178,12898.831756525822,0.0696151217411221,0.9990129985354129,0.004551200092985486,0.009852325163410836,0.012587422976782392,-0.000801624030907,0.0005154042375192791,13765.6,13631.3,0.08722653782106501,0.18487642605399907,1.0075376337057849,0.9967204252634654,13886.85
2022-07-11,13771.4,13905.95,13755.75,13886.85,0.004237701806085292,0.41891479414657756,13571.060000000001,13387.497500000001,13705.21,14671.871749999998,13593.958538281335,13589.873810723626,0.013253354016465362,-0.05350522164971883,60.90205788947789,4.084727557708902,-88.71917659941721,92.80390415712611,13387.497500000001,13908.092940943918,12866.902059056085,0.07777337638254145,0.9795974577626148,0.004237701806085292,0.004551200092985486,0.009852325163410836,0.012587422976782392,0.0058382389721114425,13828.25,13765.6,0.08205744356274008,0.1561558303106312,1.0109190702069308,1.0083833161478857,13779.0
2022-07-12,13823.6,13866.65,13757.3,13779.0,-0.007766340098726565,-0.9006117455650073,13602.535,13407.032500000001,13686.064000000002,14665.813999999998,13622.426455468822,13603.883158077431,0.006790557168225858,-0.06046810630490736,56.35258666417171,18.543297391390297,-67.2666818012557,85.809979192646,13407.032500000001,13956.287383096434,12857.777616903568,0.08193533999360907,0.8386110087016317,-0.007766340098726565,0.004237701806085292,0.004551200092985486,0.009852325163410836,-0.000801624030907,13886.85,13828.25,0.09890122849427191,0.15924804394577924,1.0079485073378491,0.9967736334962675,13726.95
2022-07-13,13842.8,13861.3,13714.2,13726.95,-0.003777487480949193,-0.46214302528792933,13633.445000000002,13424.3375,13672.736,14658.421499999999,13638.50700078131,13612.999220442067,0.003965117149925219,-0.06354514365683904,54.246454685238206,25.507780339243254,-48.71178937315591,74.21956971239916,13424.3375,13991.631506086896,12857.043493913103,0.08451724430898684,0.7667157565145161,-0.003777487480949193,-0.007766340098726565,0.004237701806085292,0.004551200092985486,0.012587422976782392,13779.0,13886.85,0.0994511795552369,0.16019637526426042,1.0107261087047723,0.9916310284045865,13702.65
2022-07-14,13771.2,13797.6,13617.15,13702.65,-0.001770240293728853,-0.24149934907442316,13664.954999999998,13455.01,13658.879,14650.975,13648.375154507263,13619.64001892784,0.003204582162269599,-0.06472777409012033,53.24592873665645,28.735135579423513,-33.22240438264002,61.957539962063535,13455.01,14012.255383537364,12897.764616462637,0.08283091332334402,0.7222001359861179,-0.001770240293728853,-0.003777487480949193,-0.007766340098726565,0.004237701806085292,0.009852325163410836,13726.95,13779.0,0.09885840142246072,0.13597923631189116,1.0132516716052176,0.9950222202857415,13790.2
2022-07-15,13761.1,13804.05,13695.2,13790.2,0.006389275067231637,0.6554233004254802,13704.529999999999,13494.782499999998,13651.768,14643.980749999999,13670.194361506146,13632.274091599851,0.010140225060959188,-0.05830250425588672,56.36836139212024,37.92026990629529,-18.99386952485296,56.91413943114825,13494.782499999998,14026.682276150019,12962.882723849976,0.07883043333970317,0.7777003424757069,0.006389275067231637,-0.001770240293728853,-0.003777487480949193,-0.007766340098726565,0.004551200092985486,13702.65,13726.95,0.10018959923664054,0.13186058281308843,1.0079480401891896,1.0021146565317451,13984.4
2022-07-18,13883.8,13993.4,13877.6,13984.4,0.014082464358747382,1.501085746931168,13755.705000000002,13546.465,13651.621000000001,14638.42475,13718.533690505199,13658.357492222085,0.02437651909615705,-0.044678629099077105,62.37138007149715,60.17619828311399,-3.15985596325957,63.336054246373564,13546.465,14056.199675152337,13036.730324847664,0.07525722395508148,0.9295715215648133,0.014082464358747382,0.006389275067231637,-0.001770240293728853,-0.003777487480949193,0.004237701806085292,13790.2,13702.65,0.11431226219991705,0.13513798246452607,1.008344382313872,1.007245854881156,14051.65
2022-07-19,13922.55,14067.75,13922.35,14051.65,0.004808929950516294,0.48170620247253204,13814.685000000001,13586.9525,13655.535,14633.248249999999,13769.782353504399,13687.490270576005,0.029007651476123036,-0.039744986216576975,64.20784953042653,82.29208292839394,13.93053181507113,68.3615511133228,13586.9525,14122.79558924302,13051.109410756979,0.07887612608390596,0.9336134115824275,0.004808929950516294,0.014082464358747382,0.006389275067231637,-0.001770240293728853,-0.007766340098726565,13984.4,13790.2,0.1115028323119887,0.11625855277385243,1.010443639184404,1.009272726619692,14164.4
2022-07-20,14220.2,14230.9,14140.0,14164.4,0.008023968715417773,0.8351145802613921,13867.995,13642.785,13663.387000000002,14628.806999999999,13830.492760657567,13722.816917200005,0.03666828729948124,-0.03174606104243492,67.10643008799651,107.67584345756222,32.67959414356935,74.99624931399288,13642.785,14174.756120209431,13110.813879790569,0.07798570749439082,0.9902662759151806,0.008023968715417773,0.004808929950516294,0.014082464358747382,0.006389275067231637,-0.003777487480949193,14051.65,13984.4,0.10419879428602237,0.09698686151819112,1.0064285714285002,0.9960760045568278,14271.8
2022-07-21,14172.8,14288.6,14141.65,14271.8,0.007582389652932786,0.7865746553802291,13918.615,13697.435000000001,13679.518,14625.09625,13898.386182094864,13763.482330740744,0.04329699335897648,-0.024156849566032854,69.62946059553259,134.90385135411998,53.12444558567948,81.7794057684405,13697.435000000001,14252.765794827958,13142.104205172045,0.08108537033801674,1.0171377180486827,0.007582389652932786,0.008023968715417773,0.004808929950516294,0.014082464358747382,-0.001770240293728853,14164.4,14051.65,0.10114804784754343,0.0953899561153096,1.010391290973754,1.0069852111085313,14336.6
2022-07-22,14325.05,14359.75,14265.25,14336.6,0.004540422371389852,0.45219090424377245,13969.45,13748.14,13696.82,14620.873500000002,13965.803692541807,13805.935491426615,0.046710112274235965,-0.019442990187966615,71.07123336297799,159.86820111519228,74.47319669158205,85.39500442361023,13748.14,14343.101137695954,13153.178862304045,0.0865515099054788,0.9945365022309486,0.004540422371389852,0.007582389652932786,0.008023968715417773,0.004808929950516294,0.006389275067231637,14271.8,14164.4,0.10114535387996931,0.09192822606846214,1.0066244895812546,1.0008062799082027,14279.5
2022-07-25,14307.9,14335.1,14228.15,14279.5,-0.00398281321931282,-0.48471315318360736,14008.715,13789.8875,13710.985999999999,14615.8705,14014.064662919991,13841.014343913532,0.04146412227391969,-0.023014058587889165,68.00752738722055,173.05031900645918,94.18862115455747,78.86169785190171,13789.8875,14411.721557128838,13168.053442871163,0.09018696593845849,0.8936842107521165,-0.00398281321931282,0.004540422371389852,0.007582389652932786,0.008023968715417773,0.014082464358747382,14336.6,14271.8,0.10791016046683774,0.09337120476290586,1.0075167889008052,0.9980150825766886,14141.45
2022-07-26,14284.7,14286.5,14122.55,14141.45,-0.009667705451871567,-1.1096165178790074,14044.960000000001,13823.747500000001,13715.294000000002,14610.905,14033.662407086147,13863.268836956973,0.031071590590766703,-0.03213045324707812,61.14478580843375,170.3935701291739,109.42961094948075,60.96395917969315,13823.747500000001,14444.671258753247,13202.823741246755,0.08983436058178089,0.7558305230880189,-0.009667705451871567,-0.00398281321931282,0.004540422371389852,0.007582389652932786,0.004808929950516294,14279.5,14336.6,0.11336886298063498,0.10357100085424877,1.0116090932585822,0.9899717879968785,14262.55
2022-07-27,14131.8,14272.2,14099.9,14262.55,0.008563478285465775,0.8944193712436161,14098.52,13865.982500000002,13722.180999999999,14605.767000000002,14068.875882919048,13892.845219404606,0.03937923570604415,-0.023498731699608953,64.52650153751858,176.0306635144425,122.74982146247311,53.28084205196939,13865.982500000002,14485.568769661206,13246.396230338798,0.08936781359145719,0.8200260556258167,0.008563478285465775,-0.009667705451871567,-0.00398281321931282,0.004540422371389852,0.008023968715417773,14141.45,14279.5,0.11077818571908617,0.1032370249696833,1.012219944822232,1.0092521830197845,14469.1
2022-07-28,14365.05,14481.45,14330.3,14469.1,0.014481982534680027,1.5450021911106044,14175.164999999999,13920.060000000001,13740.545,14601.286499999998,14130.448824008425,13935.530758707968,0.0530222782284109,-0.009053072138540532,69.41583984972087,194.91806530045687,137.18347023006987,57.734595070387,13920.060000000001,14552.487151286432,13287.63284871357,0.09086557835044254,0.9340737102148868,0.014481982534680027,0.008563478285465775,-0.009667705451871567,-0.00398281321931282,0.007582389652932786,14262.55,14141.45,0.11744921202980811,0.10867516269460047,1.0105475809996294,1.0072432744751318,14665.65
2022-07-29,14588.15,14677.75,14553.65,14665.65,0.013584120643301834,1.446306051588278,14262.710000000001,13983.62,13755.957,14597.474750000001,14212.787466468666,13989.61366547034,0.06613084062417462,0.004670345465060552,73.20109873954638,223.17380099832553,154.38153638372103,68.7922646146045,13983.62,14648.319470991899,13318.920529008103,0.09506829719227183,1.0130363643747349,0.013584120643301834,0.014481982534680027,0.008563478285465775,-0.009667705451871567,0.004540422371389852,14469.1,14262.55,0.12430212016831045,0.1130318756957053,1.0085270705286298,1.0053125310611006,14846.85
2022-08-01,14741.4,14858.3,14666.2,14846.85,0.012355401908541452,1.3112409632443887,14348.954999999998,14052.329999999998,13776.178,14594.2995,14310.335548550409,14053.112653213278,0.07771908870515469,0.01730473600325944,76.13370562879643,257.22289533713047,174.94980817440293,82.27308716272753,14052.329999999998,14776.110280268353,13328.549719731644,0.10301213823876249,1.0488682281481687,0.012355401908541452,0.013584120643301834,0.014481982534680027,0.008563478285465775,-0.00398281321931282,14665.65,14469.1,0.12152960576701194,0.11629700619489466,1.0130981440317863,1.007153323293513,14876.6
2022-08-02,14831.9,14906.0,14765.3,14876.6,0.0020037920501654316,0.17335557054246062,14431.45,14123.067500000001,13798.765,14590.5255,14397.453156465732,14114.111715938221,0.07811097587356557,0.01960686748397106,76.58672061529631,283.3414405275107,196.6281346450245,86.71330588248622,14123.067500000001,14879.653115759227,13366.481884240775,0.10714182535192529,0.9979823064986763,0.0020037920501654316,0.012355401908541452,0.013584120643301834,0.014481982534680027,-0.009667705451871567,14846.85,14665.65,0.12311094470851856,0.11490388470053348,1.0095290986298273,1.0030137743646463,14878.05
2022-08-03,14880.65,14906.7,14750.75,14878.05,9.746850758896031e-05,-0.036194223406387366,14502.814999999999,14185.405000000002,13824.570999999998,14586.069500000001,14471.391132394081,14170.699736979834,0.07620337730552372,0.02001776420988518,76.61002421776848,300.6913954142474,217.44078679886906,83.25060861537833,14185.405000000002,14976.067286614063,13394.742713385942,0.11147546180233281,0.9380157064056059,9.746850758896031e-05,0.0020037920501654316,0.012355401908541452,0.013584120643301834,0.008563478285465775,14876.6,14846.85,0.12539941602134436,0.11256203927069118,1.0105723437790615,0.9998252764495502,14892.45
2022-08-04,14944.95,14974.7,14688.0,14892.45,0.0009678687731256019,0.059483237540097926,14564.88,14241.747500000001,13847.969000000001,14581.100999999999,14536.169419718068,14224.162719425773,0.0754248511099353,0.02135291429638969,76.85638478197626,312.00670029229514,236.3539694975543,75.65273079474085,14241.747500000001,15066.321953869257,13417.173046130745,0.1157968084842476,0.894568675360806,0.0009678687731256019,9.746850758896031e-05,0.0020037920501654316,0.012355401908541452,0.014481982534680027,14878.05,14876.6,0.12591119354727812,0.1112849745591323,1.0195193355119132,0.996487107685138,14900.4
2022-08-05,14933.2,14972.1,14874.25,14900.4,0.0005338275434867423,0.011771897778117785,14621.259999999998,14295.355,13868.514000000001,14576.81375,14592.204893607595,14274.254369838678,0.07440494345681149,0.022198695513963078,77.00041405062056,317.95052376891726,252.67328035182692,65.27724341709035,14295.355,15145.742161919792,13444.967838080207,0.11897391312349957,0.8557467863421316,0.0005338275434867423,0.0009678687731256019,9.746850758896031e-05,0.0020037920501654316,0.013584120643301834,14892.45,14878.05,0.12727995640669684,0.11191132380078751,1.0065784829486524,0.99780355181736,14993.35
2022-08-08,14910.6,15009.9,14867.2,14993.35,0.006238087568118944,0.6388042383517424,14692.644999999999,14350.680000000002,13885.285,14573.937249999999,14653.919525360274,14327.520712813592,0.07980138686386347,0.02877827335231606,78.67167139040436,326.39881254668217,267.41838679079797,58.9804257558842,14350.680000000002,15232.556661265238,13468.803338734766,0.12290381518718779,0.8643763511538505,0.006238087568118944,0.0005338275434867423,0.0009678687731256019,9.746850758896031e-05,0.012355401908541452,14900.4,14892.45,0.11974694294559393,0.11224561363420435,1.0095983103744477,1.0055497431356883,14985.8
2022-08-10,15033.3,15033.3,14919.2,14985.8,-0.0005035565767490535,-0.10226101625042924,14777.080000000002,14411.02,13902.608999999999,14571.428,14704.978059920231,14376.282141494066,0.07791278601016549,0.028437295232835065,78.17476778176044,328.695918426165,279.6738931178714,49.02202530829362,14411.02,15293.343093585225,13528.696906414776,0.1224511649536569,0.8257196848739484,-0.0005035565767490535,0.006238087568118944,0.0005338275434867423,0.0009678687731256019,0.0020037920501654316,14993.35,14900.4,0.09494266304199649,0.10504991245283625,1.0076478631561336,0.9968403477612369,15095.15
2022-08-11,15123.65,15130.05,15069.9,15095.15,0.0072969077393265636,0.7551934785567744,14860.34,14479.429999999998,13922.854,14569.905250000002,14765.004512240197,14429.531612494506,0.08419940336945286,0.036049977058018136,80.13209061909687,335.4728997456914,290.83369444343543,44.63920530225596,14479.429999999998,15350.52492225536,13608.335077744638,0.12032171463315351,0.853417282243467,0.0072969077393265636,-0.0005035565767490535,0.006238087568118944,0.0005338275434867423,9.746850758896031e-05,14985.8,14993.35,0.09413836160489387,0.10117105532140831,1.0039914000755807,0.9981155342790267,15140.55
2022-08-12,15102.8,15162.3,15060.75,15140.55,0.0030075885300908656,0.28369641292153736,14927.484999999997,14551.325,13942.306,14568.93625,14822.78074112632,14482.199641198617,0.0859430283627399,0.03923510544567031,80.89804542740534,340.5810999277037,300.7831755402891,39.79792438741458,14551.325,15389.197605880121,13713.45239411988,0.115161005046636,0.8516196829112295,0.0030075885300908656,0.0072969077393265636,-0.0005035565767490535,0.006238087568118944,0.0009678687731256019,15095.15,14985.8,0.08098715541886732,0.09847429675908478,1.0067426920969402,1.0024995365097198,15280.5
2022-08-16,15222.9,15287.45,15203.5,15280.5,0.009243389440938499,0.9691575987012025,14988.969999999998,14625.840000000002,13966.358,14567.8405,14893.199088645348,14541.33300110983,0.09409339213558751,0.048920050984907454,83.06538976327126,351.8660875355181,310.9997579393349,40.866329596183164,14625.840000000002,15443.536392376418,13808.143607623586,0.11181530665950344,0.90030750172231,0.009243389440938499,0.0030075885300908656,0.0072969077393265636,-0.0005035565767490535,0.0005338275434867423,15140.55,15095.15,0.06966591506284861,0.09950799453459341,1.0055217548590123,1.0037837731312034,15379.05
2022-08-17,15325.35,15398.45,15306.55,15379.05,0.006449396289388343,0.6620320367881773,15042.189999999999,14695.5725,13992.857,14567.314000000002,14967.945382699909,14603.38611213873,0.09906432975052909,0.055723107224845775,84.40706210092438,364.559270561178,321.71166046370354,42.847610097474444,14695.5725,15520.781590234357,13870.363409765643,0.11230717146056841,0.9141238312128743,0.006449396289388343,0.009243389440938499,0.0030075885300908656,0.0072969077393265636,0.006238087568118944,15280.5,15140.55,0.054996097403038235,0.09401309975319358,1.0060039656224946,1.0035039982772984,15404.6
2022-08-18,15355.6,15415.25,15325.2,15404.6,0.0016613509937219995,0.13571324424544462,15094.99,14763.219999999998,14022.237000000001,14568.382749999999,15035.123016130692,14662.735289017344,0.09858362827557396,0.05739945636724856,84.74451733764118,372.38772711334786,331.8468737936324,40.54085331971544,14763.219999999998,15587.990185152172,13938.449814847823,0.11173310228421365,0.8888234635207966,0.0016613509937219995,0.006449396289388343,0.009243389440938499,0.0030075885300908656,-0.0005035565767490535,15379.05,15280.5,0.05528656140837334,0.09465733255230999,1.005875942891381,1.0031910182603738,15236.65
2022-08-19,15426.2,15445.5,15205.55,15236.65,-0.010902587538787145,-1.24535910358644,15130.85,14816.8325,14049.232,14569.131500000001,15066.1271674952,14705.247489830874,0.0845183565905951,0.04581731587775141,73.48632780726854,360.87967766432666,337.65343456777134,23.226243096555322,14816.8325,15616.731493146643,14016.933506853358,0.10797165900966245,0.7624190701551948,-0.010902587538787145,0.0016613509937219995,0.006449396289388343,0.009243389440938499,0.0072969077393265636,15404.6,15379.05,0.09033549300188286,0.10837072265060178,1.015780422279956,0.987712463211874,15001.75
2022-08-22,15183.1,15186.15,14980.4,15001.75,-0.015416774684724022,-1.741574444346029,15141.780000000002,14853.330000000002,14069.725,14567.626750000001,15056.222987880554,14727.210638732291,0.06624329899838124,0.02980054729916791,61.2335613460765,329.01234914826273,335.9252174838697,-6.912868335606959,14853.330000000002,15614.177879117811,14092.482120882192,0.10244812161553125,0.5975359227993717,-0.015416774684724022,-0.010902587538787145,0.0016613509937219995,0.006449396289388343,0.0030075885300908656,15236.65,15404.6,0.12718026699199259,0.12646287034007664,1.0137346132278835,0.9880557988815862,15090.5
2022-08-23,14887.0,15128.25,14879.9,15090.5,0.005915976469411888,0.6033966525693866,15160.790000000003,14891.025,14095.9,14566.506000000001,15061.49637436047,14754.120961789158,0.0705595244007123,0.035972524914347936,63.696460386305354,307.37541257131124,330.215256501358,-22.839843930046754,14891.025,15618.029895010068,14164.020104989931,0.09764336504841918,0.6371895852204686,0.005915976469411888,-0.015416774684724022,-0.010902587538787145,0.0016613509937219995,0.009243389440938499,15001.75,15236.65,0.12973493334633243,0.12684388758555798,1.0166903003379715,1.0136696446563436,15140.4
2022-08-24,15062.45,15152.45,15037.15,15140.4,0.003306716145919486,0.31657757336536224,15175.495,14934.069999999998,14130.37,14565.79425,15073.635393689627,14782.73422387885,0.07147937385928314,0.03944898164410079,65.04127719514915,290.901169810777,322.3524391632418,-31.451269352464806,14934.069999999998,15608.679311028613,14259.460688971383,0.09034500454713482,0.6529255501119202,0.003306716145919486,0.005915976469411888,-0.015416774684724022,-0.010902587538787145,0.006449396289388343,15090.5,15001.75,0.12744262540796733,0.12446487995359742,1.0076676763880783,1.0051751209131976,15100.65
2022-08-25,15208.85,15252.8,15075.1,15100.65,-0.0026254260125228024,-0.33550437348862533,15186.98,14982.029999999999,14164.617,14564.413,15077.791486968144,14806.283540628563,0.06608247861555307,0.036818305001375555,63.03801427392313,271.5079463395814,312.1835405985097,-40.6755942589283,14982.029999999999,15546.82402524067,14417.235974759327,0.07539619467330817,0.6050117340997447,-0.0026254260125228024,0.003306716145919486,0.005915976469411888,-0.015416774684724022,0.0016613509937219995,15140.4,15090.5,0.1285772578472264,0.11735018750735526,1.0117876498331013,0.9928857211425588,15147.55
2022-08-26,15187.1,15242.65,15116.2,15147.55,0.0031058265703793886,0.2944950841022836,15192.219999999998,15026.279999999999,14199.951000000001,14562.55,15088.523565896121,14831.56253761904,0.06673255421796866,0.04017153589172226,64.43005665723675,256.9610282770809,301.13903813422394,-44.178009857143024,15026.279999999999,15481.841546365047,14570.71845363495,0.060635306458424625,0.6330994691792883,0.0031058265703793886,-0.0026254260125228024,0.003306716145919486,0.005915976469411888,-0.010902587538787145,15100.65,15140.4,0.124326331230101,0.11571213226402548,1.0083651976025052,0.9973958161860396,14972.75
2022-08-29,14797.8,15016.25,14793.95,14972.75,-0.011539819970886378,-1.3154059355441694,15175.439999999999,15051.4625,14237.622000000001,14559.704,15070.71224806595,14842.020868165779,0.051632779687506715,0.028369120690915163,55.96945056053216,228.69137990017043,286.64950648741325,-57.958126587242816,15051.4625,15425.777389779618,14677.147610220381,0.049738009150887254,0.39485790954410427,-0.011539819970886378,0.0031058265703793886,-0.0026254260125228024,0.003306716145919486,-0.015416774684724022,15147.55,15100.65,0.136454082835126,0.11839861422879115,1.0150264128240924,1.0118227033747575,15325.05
