date,close,high,low,open,volume,adj_close
2024-04-01,20492.55078125,20504.5,20387.05078125,20392.25,24756300,20492.55078125
2024-04-02,20569.75,20579.25,20481.849609375,20524.150390625,28128700,20569.75
2024-04-03,20605.69921875,20657.900390625,20496.55078125,20528.19921875,30258700,20605.69921875
2024-04-04,20664.650390625,20772.400390625,20537.5,20755.349609375,33121800,20664.650390625
2024-04-05,20715.099609375,20730.150390625,20609.900390625,20654.75,28297700,20715.099609375
2024-04-08,20819.099609375,20866.099609375,20768.5,20806.849609375,27481500,20819.099609375
2024-04-09,20790.69921875,20912.75,20741.5,20912.75,22792400,20790.69921875
2024-04-10,20915.19921875,20933.849609375,20822.849609375,20864.55078125,25719500,20915.19921875
2024-04-12,20745.5,20931.400390625,20735.150390625,20873.19921875,32597400,20745.5
2024-04-15,20478.75,20623.80078125,20362.30078125,20493.30078125,31952800,20478.75
2024-04-16,20423.0,20495.19921875,20326.25,20361.25,31141100,20423.0
2024-04-18,20324.69921875,20617.099609375,20291.150390625,20515.150390625,29636300,20324.69921875
2024-04-19,20385.19921875,20428.400390625,20038.349609375,20178.25,27183000,20385.19921875
2024-04-22,20574.849609375,20604.099609375,20468.099609375,20566.19921875,36990800,20574.849609375
2024-04-23,20652.650390625,20689.75,20621.55078125,20687.900390625,48926300,20652.650390625
2024-04-24,20730.650390625,20772.55078125,20710.19921875,20723.19921875,36984300,20730.650390625
2024-04-25,20867.900390625,20894.0,20686.69921875,20690.849609375,107777900,20867.900390625
2024-04-26,20839.349609375,20941.099609375,20814.5,20926.400390625,66099300,20839.349609375
2024-04-29,20992.19921875,21002.099609375,20847.849609375,20911.099609375,41065400,20992.19921875
2024-04-30,20997.19921875,21146.5,20971.849609375,21052.349609375,36823500,20997.19921875
2024-05-02,21083.599609375,21126.099609375,21009.349609375,21010.44921875,32855900,21083.599609375
2024-05-03,20959.55078125,21208.69921875,20830.650390625,21193.44921875,40630500,20959.55078125
2024-05-06,20864.94921875,21048.94921875,20805.05078125,21044.099609375,30888200,20864.94921875
2024-05-07,20636.05078125,20914.900390625,20548.80078125,20911.349609375,37453900,20636.05078125
2024-05-08,20704.900390625,20768.75,20516.25,20586.80078125,27005200,20704.900390625
2024-05-09,20344.80078125,20736.25,20318.900390625,20681.099609375,26295900,20344.80078125
2024-05-10,20469.099609375,20482.05078125,20299.099609375,20398.0,22511100,20469.099609375
2024-05-13,20511.0,20540.25,20184.099609375,20471.650390625,24038600,20511.0
2024-05-14,20683.80078125,20709.75,20508.0,20544.349609375,26136600,20683.80078125
2024-05-15,20741.849609375,20811.25,20681.900390625,20744.5,21688100,20741.849609375
2024-05-16,20929.05078125,20950.55078125,20667.80078125,20846.849609375,24680000,20929.05078125
2024-05-17,21064.55078125,21078.650390625,20934.44921875,20967.400390625,26742600,21064.55078125
2024-05-21,21187.650390625,21224.69921875,21068.849609375,21114.650390625,35418000,21187.650390625
2024-05-22,21237.75,21261.75,21103.19921875,21255.19921875,29683000,21237.75
2024-05-23,21489.55078125,21505.25,21249.150390625,21280.05078125,34296400,21489.55078125
2024-05-24,21483.75,21567.44921875,21444.94921875,21483.0,52358500,21483.75
2024-05-27,21493.0,21613.599609375,21439.150390625,21573.80078125,35971800,21493.0
2024-05-28,21387.349609375,21558.150390625,21345.349609375,21542.5,28460800,21387.349609375
2024-05-29,21256.30078125,21356.150390625,21243.19921875,21288.349609375,25281000,21256.30078125
2024-05-30,21038.55078125,21262.849609375,20983.94921875,21201.80078125,35289300,21038.55078125
2024-05-31,21103.30078125,21177.25,21003.0,21129.349609375,64228200,21103.30078125
2024-06-03,21797.400390625,21926.599609375,21629.30078125,21926.599609375,52059200,21797.400390625
2024-06-04,20323.849609375,21753.349609375,19624.25,21753.349609375,92929300,20323.849609375
2024-06-05,21054.400390625,21092.150390625,20116.599609375,20570.75,55213500,21054.400390625
2024-06-06,21365.0,21462.80078125,21193.19921875,21253.69921875,38366900,21365.0
